1140880462,metrogel 0.75% gel,5.1.11
1140879668,selegiline,4.9.1
1140862260,aminophylline,3.1.3
1140878248,oilatum emollient bath additive,13.2.1
1140873780,co-trimoxazole,5.1.8
1140881414,gastrocote liquid,1.1.2
1140871986,clonidine hydrochloride 25micrograms tablet,2.5.2
1141179846,protopic 0.03% ointment,8.2.2
1141179824,yasmin tablet,7.3.1
1141163114,modafinil,4.4
1140917394,diclomax sr 75mg m/r capsule,10.1.1
1140868520,estracombi tts patch,6.4.1
1140883500,azelastine,12.2.1
1140871180,rhumalgan 25mg e/c tablet,10.1.1
1141174424,solaraze 3% gel,10.1.1
1140878190,minims artificial tears single-use eye drops,11.8.1
1140876006,polyvinyl alcohol 1% eye drops,11.8.1
1140874646,glipizide,6.1.2
1140862026,ciprofibrate,2.12
1141173342,folinic acid,8.1
1141151474,viazem xl 120mg m/r capsule,2.6.2
1140869186,ovranette tablet,7.3.1
1141189134,stalevo 50mg / 12.5mg / 200mg tablet,4.9.1
1141171652,actos 15mg tablet,6.1.2
1141165512,kapake capsule,4.7.1
1140923920,volsaid retard 75mg m/r tablet,10.1.1
1140882082,promethazine product,3.4.1
1140872302,lamictal 25mg tablet,4.8.1
1140863098,sudafed 60mg tablet,3.10
1140861996,salbulin 100micrograms inhaler,3.1.1
1140922718,trusopt 2% ophthalmic solution,11.6
1140882852,locoid 0.1% cream,13.4
1140882756,timodine cream,13.4
1140878286,diprobase ointment,13.2.1
1140875816,pilocarpine,11.6
1140867624,prothiaden 25mg capsule,4.3.1
1140865338,alverine citrate+sterculia 0.5%/62% granules,1.2
1141168660,repaglinide,6.1.2
1141157254,isosorbide mononitrate product,2.6.1
1140909354,motifene 75mg e/c+m/r capsule,10.1.1
1140877988,teoptic 1% eye drops,11.6
1140868514,trisequens tablet,6.4.1
2038459888,cyclosporin,8.2.2
1141152228,elleste-solo mx 40 patch,6.4.1
1141200400,amlostin 5mg tablet,2.6.2
1140883478,pyridostigmine,10.2.1
1140871996,sanomigran 500micrograms tablet,4.7.4
1140863268,clobazam,4.8.1
1140862016,ventodisks 200micrograms/blister disks+diskhaler,3.1.1
1140861928,bezalip-mono 400mg m/r tablet,2.12
1140852766,vitamin a+d capsule,9.6.1
1141201244,eplerenone,2.2.3
1141177826,micropirin 75mg e/c tablet,2.9
1140876098,otrivine 0.1% nasal drops,12.2.2
1140871374,brufen 200mg tablet,10.1.1
1140878328,hydromol cream,13.2.1
1140871682,solpadol effervescent tablet,4.7.1
1140862722,nytol 25mg tablet,3.4.1
1141200640,easyhaler salbutamol 100mcg breath-actuated dry powder inh,3.1.1
1141157470,fentanyl product,4.7.2
1140888184,mometasone furoate 0.1% lotion,3.2
1140880264,ketoconazole 2% shampoo,13.9
1140866406,frumil tablet,2.2.2
1141167140,exorex lotion,13.5.2
1141166746,capsaicin 0.025% cream,10.3.2
1141157332,sumatriptan product,4.7.4
1140870296,ferrograd 325mg filmtab,9.1.1
1140868074,stugeron 15mg tablet,4.6
1141189380,emtricitabine,5.3.1
1141152098,rinatec 0.03% aqueous nasal spray,3.1.2
1140928880,geltears gel,11.8.1
1140917432,rapitil 2% eye drops,3.3.1
1140869492,ditropan 2.5mg tablet,7.4.2
1141167744,neoral 10mg capsule,8.2.2
1140870800,sandocal 400 effervescent tablet,9.5.1
1141171104,aromasin 25mg tablet,8.3.4
1140883030,pred forte 1% eye drops,6.3.2
1140879482,antacid tablet,1.1.1
1140867756,trimipramine,4.3.1
1141201040,co-diovan 80mg/12.5mg tablet,2.5.5
1141184722,latanoprost+timolol,11.6
1140928212,plendil 2.5mg m/r tablet,2.6.2
1140872420,sinemet-ls tablet,4.9.1
1141201038,valsartan+hydrochlorothiazide 80mg/12.5mg tablet,2.5.5
1141180152,arcoxia 120mg tablet,10.1.1
1141193290,lyrinel xl 5mg m/r tablet,7.4.2
1141178054,zapain capsule,4.7.1
1141173888,xismox xl 60 m/r tablet,2.6.1
1140926778,diltiazem hcl+hydrochlorothiazide 150mg/12.5mg m/r capsule,2.6.2
1140909816,trihexyphenidyl,4.9.2
1140882142,pseudoephedrine,3.10
1140870284,prostap sr 3.75mg injection (pdr for recon)+diluent+kit,8.3.4
1140865418,mintec 0.2ml e/c capsule,1.2
1141190244,rhinolast 0.1% nasal spray,12.2.1
1141184752,xyzal 5mg tablet,3.4.1
1141173346,cortisone,6.3.2
1140873288,cephalexin,5.1.2
1140867304,sulpiride,4.2.1
1140865658,lomotil tablet,1.4.2
1141201718,nebido 1000mg/4ml solution for injection,6.4.2
1141153172,asmasal 100micrograms spacehaler,3.1.1
1141173814,zoledronic acid,6.6.2
1141171048,oxycontin 10mg m/r tablet,4.7.2
1141152860,seroquel 25mg tablet,4.2.1
1140880234,dianette tablet,13.6.2
1140870852,vitamin a product,9.6.1
1140869334,femodene tablet,7.3.1
1140862584,pulmicort ls 50micrograms spacer inhaler,3.2
1141157056,mizolastine product,3.4.1
1140879824,labetalol,2.4
1140877872,voltaren retard 100mg m/r tablet,10.1.1
1140875596,algesal cream,10.3.2
1141195280,novolizer budesonide 200micrograms/dose cartridge+inhaler,3.2
1141177606,avandia 4mg tablet,6.1.2
1141167014,nevirapine,5.3.1
1140879730,buspirone,4.1.2
1140876052,syntaris 25micrograms nasal spray,12.2.1
1140872132,primidone,4.8.1
1140866756,tenormin 25 tablet,2.4
1140860714,zestril 2.5mg tablet,2.5.5
1140860470,methyldopa,2.5.2
1141195974,aripiprazole,4.2.1
1141171344,teveten 300mg tablet,2.5.5
1140909876,calciferol,9.6.4
1140909844,ciclosporin,8.2.2
1140874746,diamicron 80mg tablet,6.1.2
1140868508,cyclo-progynova 1mg tablet,6.4.1
1140867884,lustral 50mg tablet,4.3.3
1140861884,maxepa 1g capsule,2.12
1140855562,benadryl 25mg capsule,3.4.1
1141172214,supralip 160mg m/r tablet,2.12
1141145880,cacit d3 granules,9.6.4
1140927692,topamax 25mg tablet,4.8.1
1140880466,amorolfine,13.10.2
1140879794,prazosin,2.5.4
1140875452,methocarbamol,10.2.2
1140867168,haloperidol,4.2.1
1141188426,gavilast-p 75mg tablet,1.3.1
1141165518,efavirenz,5.3.1
1140928338,requip 0.25mg tablet,4.9.1
1140879476,laxative,1.6.2
1140871546,ponstan 250mg capsule,10.1.1
1140863286,atarax 10mg tablet,3.4.1
1140860836,coro-nitro spray 400micrograms spray,2.6.1
1141153248,colazide 750mg capsule,1.5.1
1141153186,tizanidine,10.2.2
1140870556,slow-k 600mg m/r tablet,9.2.1
1140869778,efudix cream,8.1.3
1141189776,monomil xl 60mg m/r tablet,2.6.1
1141180644,cefradine,5.1.2
1141164280,nebilet 5mg tablet,2.4
1140883162,combined oral contraceptive product,10.3.2
1140878098,betagan eye drops,11.6
1140874272,fluconazole,5.2.1
1140872026,migraleve duopack tablet,4.7.4
1140867244,stelazine 1mg tablet,4.2.1
1141172628,almogran 12.5mg tablet,4.7.4
1140866460,half securon sr 120mg m/r tablet,2.6.2
1141171502,regurin 20mg tablet,7.4.2
1140928142,lamivudine,5.3.1
1140923598,fematrix 40 patch,6.4.1
1140881448,scheriproct ointment,6.3.2
1140874104,dapsone,5.1.10
1140872134,mysoline 250mg tablet,4.8.1
1140869270,medroxyprogesterone,6.4.1
1141179982,betamethasone+calcipotriol,13.4
1141178816,aranesp 10micrograms/0.4ml prefilled syringe,9.1.3
1141168374,dermol 200 shower emollient,13.2.1
1140888676,naftidrofuryl,2.6.4
1140884482,methadone,4.7.2
1140879502,olsalazine,1.5.1
1140875546,piroxicam 0.5% gel,10.1.1
1140864232,provera 2.5mg tablet,8.3.2
1140863442,oxazepam,4.1.2
1140860532,minoxidil,2.5.1
1141152736,zispin 30mg tablet,4.3.4
1141151978,reboxetine,4.3.4
1140921024,betacap scalp application,13.4
1140867152,depixol 3mg tablet,4.2.2
1140862560,ventide inhaler,3.2
1140851556,bedranol 10mg tablet,2.4
1140911728,beta-carotene product,9.6.4
1140882110,co-beneldopa,4.9.1
1140866450,bendrofluazide+potassium 2.5mg/7.7mmol m/r tablet,2.2.1
1140862412,theophylline product,3.1.3
1141192666,frovatriptan,4.7.4
1141186750,biotene oralbalance oral gel,21.21
1141169700,entacapone,4.9.1
1141165852,abacavir,5.3.1
1140916950,nizoral 20mg/ml shampoo,13.9
1140910442,bzt - bendrofluazide,2.2.1
1140882104,hyoscine,4.6
1140868608,proscar 5mg tablet,6.4.2
1140863244,valium 2mg tablet,4.1.2
1141153270,asmabec 50micrograms spacehaler,3.2
1140925806,aceclofenac,10.1.1
1140923788,monomax sr 40 m/r capsule,2.6.1
1140909800,flupentixol,4.2.2
1140879826,levobunolol,11.6
1140879810,nicardipine,2.6.2
1140866402,dyazide tablet,2.2.4
1140865408,mebeverine hcl+ispaghula 135mg/3.5g/sachet granules,1.2
1141177686,fersamal tablet,9.1.1
1140881890,betoptic 0.5% eye drops,11.6
1140881454,xyloproct ointment,13.4
1140880092,neotigason 10mg capsule,13.5.2
1140869100,alprostadil,7.4.5
1141188152,felotens xl 5mg m/r tablet,2.6.2
1141167096,loperamide hydrochloride+simethicone,1.4.2
1141167038,rozex 0.75% cream,5.1.11
1140910750,glycerol suppository,3.9.2
1140880090,acitretin,13.5.2
1140875616,ibugel gel,10.3.2
1140868134,ondansetron,4.6
1141200782,neofel xl 5mg m/r tablet,2.6.2
1141187790,micardisplus 40mg/12.5mg tablet,2.5.5
1141157060,mizollen 10mg m/r tablet,3.4.1
1140876424,cocois ointment,13.5.2
1140876088,sudafed 0.05% nasal spray,3.10
1140872214,valproic acid,4.8.1
1141200878,oilatum bath formula liquid bath additive,13.2.1
1141181562,benadryl one a day 10mg tablet,3.4.1
1141174388,calcitriol,9.6.4
1140925778,paracodol capsule,4.7.1
1140888770,epinephrine,3.4.3
1140884704,cortisone product,6.3.2
1140883028,predsol 0.5% eye/ear drops,1.5.2
1140881334,co-phenotrope,1.4.2
1140875684,minims prednisolone 0.5% single-use eye drops,6.3.2
1140875642,ketoprofen 2.5% gel,10.1.1
1140874302,itraconazole,5.2.1
1140872480,disulfiram,4.10.1
1140865840,predfoam 20mg enema,1.5.2
1141200748,care ibuprofen 10% gel,10.1.1
1141188588,adalimumab,10.1.3
1140917310,casodex 50mg tablet,8.3.4
1140888686,hydralazine,2.5.1
1140881748,zocor 10mg tablet,2.12
1140872646,amoxycillin,5.1.1
1140866162,hydrochlorothiazide,2.5.5
1140863120,loprazolam,4.1.1
1141168714,propiverine hydrochloride,7.4.2
1140921938,diethylamine salicylate 10% cream bp,10.3.2
1140909878,vitamin d2,9.6.4
1140882742,efcortelan 0.5% cream,13.4
1140881442,anusol hc ointment,13.4
1140878676,loceryl nail lacquer,13.10.2
1140870958,one-alpha 250nanograms capsule,9.6.4
1140869842,mercaptopurine,8.1.3
1140860418,propranolol hydrochloride+bendrofluazide 80mg/2.5mg capsule,2.4
1140857748,genotropin 12iu multidose injection,6.5.1
1141179072,pulvinal beclomethasone diprop 100mcg breath-act dry pdr inh,3.2
1141174500,sibutramine,4.5.2
1141172620,copaxone 20mg injection (pdr for recon),13.2.2
1140869604,cyclophosphamide,8.1.1
1140863328,chlordiazepoxide,4.1.2
1141200440,glivec 100mg tablet,8.1.5
1140881922,becodisks 100micrograms disks+diskhaler,3.2
1140871684,remedeine tablet,4.7.1
1140884396,benzydamine,12.3.1
1140878734,corsodyl original mouthwash,13.11.2
1140876394,salivix pastille,12.3.5
1140874674,tolbutamide,6.1.2
1140871780,mst continus 30mg m/r tablet,4.7.2
1140860838,gtn 300micrograms sublingual tablet,2.6.1
1140910670,niacin,2.12
1140876154,flunisolide,12.2.1
1140871388,cuprofen 200mg tablet,10.1.1
1140870194,goserelin,8.3.4
1140868902,acarbose,6.1.2
1140862290,adrenaline product,3.4.3
1141188408,tritace 1.25mg tablet,2.5.5
1141187788,telmisartan+hydrochlorothiazide 40mg/12.5mg tablet,2.5.5
1141156984,amaryl 1mg tablet,6.1.2
1141153410,malarone tablet,5.4.1
1140882908,hydrocortisone+miconazole,13.4
1140881330,magnesium hydroxide,1.1.1
1140881026,meptazinol,4.7.2
1140878244,balneum bath oil,13.2.1
1140877600,halibut-liver oil capsule,9.6.1
1140875540,ibuleve gel,10.3.2
1140870486,folicin tablet,9.1.1
1140868422,harmogen 1.5mg tablet,6.4.1
1140866420,moduretic tablet,2.2.4
1140863176,lormetazepam,4.1.1
1140861926,bezalip 200mg tablet,2.12
1141201834,cymbalta 30mg gastro-resistant capsule,4.3.4
1141190956,paracetamol+tramadol,4.7.1
1141170844,liquid paraffin product,13.2.1
1141164652,unguentum m cream,13.2.1
1140878346,alphosyl cream,13.5.2
1140856442,solpadeine soluble effervescent tablet,4.7.1
1141166368,femodette tablet,7.3.1
1140888482,propafenone,2.3.2
1140872434,half-sinemet cr m/r tablet,4.9.1
1140872236,neurontin 100mg capsule,4.8.1
1140867690,anafranil 10mg capsule,4.3.1
1140857912,desogestrel,7.3.2
1140857044,tetralysal 204mg capsule,5.1.3
1140855694,oxygen gas,3.6
1141152912,caverject 5micrograms injection (pdr for recon)+diluent,7.4.5
1140878048,otrivine-antistin eye drops,12.2.2
1140876588,ergocalciferol product,9.6.4
1140869266,trinovum tablet,7.3.1
1140868794,sodium clodronate,6.6.2
1141185480,ispagel 3.5g/sachet s/f powder,1.6.1
1141153080,nytol 25mg caplet,3.4.1
1140917448,oestradiol 1.25g/dose gel,6.4.1
1140910824,ursodesoxycholic acid,1.9.1
1140910036,mtx - methotrexate,10.1.3
1140909706,chlortalidone,2.2.1
1140877612,vitamin c+a+d tablet,9.6.3
1140871776,mst continus 10mg m/r tablet,4.7.2
1140867420,clozapine,4.2.1
1141173882,nateglinide,6.1.2
1141168718,detrunorm 15mg tablet,7.4.2
1141165470,felodipine+ramipril,2.6.2
1140884634,cyproterone,8.3.4
1140882904,canesten hc cream,13.4
1140876026,simple eye ointment,11.8.1
1140875974,locorten-vioform ear drops,12.1.1
1140859220,fusidic acid,13.10.1
1140857690,oestradiol 25mg implant 36 week,6.4.1
1141192670,migard 2.5mg tablet,4.7.4
1141167844,dipyridamole+aspirin,2.9
1140926990,acamprosate calcium,4.10.1
1140911748,ibuprofen+menthol 5%/3% gel,10.1.1
1140874336,ketoconazole,13.9
1140873650,clindamycin,5.1.6
1140869256,brevinor tablet,7.3.1
1140866000,ursofalk 250mg capsule,1.9.1
1140863292,ucerax 25mg tablet,3.4.1
1141192260,levitra 20mg tablet,7.4.5
1141167832,zemtard 120 xl m/r capsule,2.6.2
1140926796,mobic 15mg tablet,10.1.1
1140882396,paracetamol+dihydrocodeine tartrate,4.7.1
1140875640,traxam gel,10.3.2
1140860332,sotalol hydrochloride+hydrochlorothiazide 80mg/12.5mg tablet,2.4
1141189064,solpadeine plus soluble effervescent tablet,4.7.1
1141181818,estradiol+norethisterone acetate 1mg/0.5mg tablet,6.4.1
1140925986,cellcept 250mg capsule,8.2.1
1140884074,gentisone hc ear drops,13.4
1140883480,propantheline,1.2
1140882630,diprosone cream,13.4
1140878418,alphosyl hc cream,13.5.2
1140872064,carbamazepine product,4.8.1
1140865366,maalox plus suspension,1.1.1
1141192258,levitra 10mg tablet,7.4.5
1141189464,exe-cort hydrocortisone 1% cream,13.4
1141189068,solpadeine headache soluble tablet,4.7.1
1141188546,niaspan 500mg m/r tablet,2.12
1141173030,capecitabine,8.1.3
1141167020,viramune 200mg tablet,5.3.1
1140888142,metosyn 0.05% cream,13.4
1140882160,rynacrom 2% nasal drops,3.3.1
1140879746,promazine,4.2.1
1140870554,sando-k effervescent tablet,9.2.1
1140868342,acupan 30mg tablet,4.7.1
1140868240,paracetamol product,4.7.1
1140861282,motens 2mg tablet,2.6.2
1141181150,cilostazol,2.6.4
1141171050,oxycontin 20mg m/r tablet,4.7.2
1141168340,zafirlukast,3.3.2
1140878330,sudocrem cream,1.7.1
1140875566,chloramphenicol 1% eye ointment,11.3.1
1140865772,methylcellulose,11.8.1
1140865380,kolanticon gel,1.2
1140864558,capsaicin 0.075% cream,10.3.2
1140862162,bricanyl 5mg tablet,3.1.1
1141182674,fenactol 25mg e/c tablet,10.1.1
1141175204,oxcarbazepine,4.8.1
1141173212,benadryl plus capsule,3.4.1
1141152986,zomorph 10mg m/r capsule,4.7.2
1140910772,ikorel 10mg tablet,2.6.3
1140882116,morphine sulphate+atropine sulphate,4.7.2
1140880140,zineryt topical solution,5.1.5
1140871734,temgesic 200mcg sublingual tablet,4.7.2
1140865536,sucralfate,1.3.3
1141177762,risperdal 0.5mg tablet,4.2.1
1141169694,difflam sore throat 0.15% oral rinse,12.3.1
1141157356,erythromycin product,5.1.5
1140916608,rozex 0.75% gel,5.1.11
1140883600,diphenhydramine product,3.4.1
1140882730,colifoam 10% foam,13.4
1140874482,chloroquine,5.4.1
1140871236,flurbiprofen,10.1.1
1140867640,doxepin,4.3.1
1140865628,misoprostol,10.1.1
1140864346,cocois scalp ointment,13.5.2
1140861868,nicotinic acid product,2.12
1140861594,clexane 20mg/0.2ml prefilled syringe,2.8.1
1140860324,tenoret 50 tablet,2.4
1141182110,sulfadiazine,13.10.1
1141174512,budesonide+eformoterol,3.2
1141146426,balneum plus cream,13.2.1
1140916890,valaciclovir,5.3.2
1140882718,maxitrol eye drops,5.1.4
1140867920,moclobemide,4.3.2
1140862938,acetylcysteine,19.2.7
1141145710,alphosyl shampoo,13.9
1140882920,fucidin h cream,13.4
1140882778,lotriderm cream,13.4
1140879822,carteolol,11.6
1140876240,adcortyl in orabase oral paste,13.4
1140870520,cytamen 1mg/1ml injection,9.1.2
1141192302,opatanol 1mg/ml eye drops,11.4.2
1141188516,anadin paracetamol 500mg tablet,4.7.1
1141188512,non-drowsy sinutab tablet,3.10
1141187568,sustiva 600mg tablet,5.3.1
1141181882,betaferon 300micrograms injection (pdr for recon)+diluent,8.2.4
1140928742,zamadol 50mg capsule,4.7.2
1140882818,alphaderm cream,13.4
1140878672,trosyl nail solution,13.10.2
1140875736,fucithalmic m/r eye drops,13.10.1
1140874346,miconazole,7.2.2
1140868784,disodium pamidronate,6.6.2
1140868496,duphaston 10mg tablet,6.4.1
1140868400,oestriol product,7.2.1
1140867456,modecate 12.5mg/0.5ml oily injection,4.2.2
1140865808,lactugal solution,1.6.4
1140865734,liquid paraffin,13.2.1
1140864916,stilnoct 5mg tablet,4.1.1
1140862424,slo-phyllin 60mg m/r capsule,3.1.3
1140862070,ventolin cr 4mg m/r tablet,3.1.1
1141193170,eccoxolac 300mg capsule,10.1.1
1141171672,sudafed dual relief capsule,3.10
1141166772,combivir tablet,5.3.1
1141157414,salicylic acid product,13.7
1141157304,clotrimazole product,7.2.2
1140909704,sodium picosulfate,1.6.2
1140888134,eczederm+hydrocortisone cream,13.3
1140884498,felbinac,10.3.2
1140882538,chloramphenicol 0.25% eye drops,11.3.1
1140880460,tioconazole,13.10.2
1140879902,coal tar product,13.5.2
1140867952,fluanxol 500micrograms tablet,4.3.4
1140851072,dioctyl 100mg tablet,1.6.2
1141200570,yentreve 20mg gastro-resistant capsule,4.3.4
1141192154,metrosa 0.75% gel,5.1.11
1141189390,mesren mr 400mg m/r tablet,1.5.1
1140882474,lamisil 1% cream,13.10.2
1140879758,betaxolol,11.6
1140874360,nystatin,13.4
1140867850,phenelzine,4.3.2
1140866568,disopyramide,2.3.2
1140862998,sudafed co tablet,3.10
1140862624,chlorpheniramine maleate,3.4.1
1140852836,cacit 500mg effervescent tablet,9.5.1
1141194840,hydrocortisone+lidocaine,13.4
1140926794,mobic 7.5mg tablet,10.1.1
1140911830,durogesic 25micrograms/hour patch,4.7.2
1140911762,lemsip sachet,4.7.1
1140911708,estring 2mg(7.5micrograms/24hours) vaginal ring,6.4.1
1140882906,hydrocortisone+clotrimazole,13.4
1140882478,zovirax 5% cream,5.3.2
1140880208,azelaic acid,13.6.1
1140879544,fluvoxamine,4.3.3
1140877890,transvasin cream,10.3.2
1140874190,macrodantin 50mg capsule,5.1.13
1140861970,lipostat 10mg tablet,2.12
1140860846,suscard 1mg m/r buccal tablet,2.6.1
1140851530,quinidine,2.3.2
1141201306,fibrazate xl 400mg m/r tablet,2.12
1141188642,avonex 30micrograms/0.5ml prefilled syringe,8.2.4
1141171066,oxynorm 5mg capsule,4.7.2
1141164148,imidapril hydrochloride,2.5.5
1141146126,atenolol+bendrofluazide,2.4
1140883044,tri-adcortyl cream,13.4
1140882472,lamisil 250mg tablet,13.10.2
1140871686,remedeine forte tablet,4.7.1
1140870508,cobalin-h 1mg/1ml injection,9.1.2
1140868804,bonefos 400mg capsule,6.6.2
1140866352,navispare tablet,2.2.4
1140862474,aerobec 50mcg autohaler,3.2
1140862414,nuelin 125mg tablet,3.1.3
1140861000,glytrin 400micrograms spray,2.6.1
1140860610,hytrin 2mg tablet,7.4.1
2018610518,nicotine,4.10.2
1141190642,germoloids cream,15.2.1
1141188522,feminax tablet,10.1.1
1141180200,silkis 3micrograms/g ointment,9.6.4
1141175192,sevelamer,9.5.2
1141168646,panadol extra tablet,4.7.1
1140883560,orphenadrine,4.9.2
1140881622,co-danthramer,1.6.2
1140881318,co-magaldrox,1.1.1
1140875868,acetazolamide,11.6
1140870410,ferrous gluc+folic acid+ascorbic acid 250mg/5mg/10mg tablet,9.1.1
1140868494,dydrogesterone,6.4.1
1140862532,intal 5mg inhaler,3.3.1
1140860982,elantan 10 tablet,2.6.1
1141179066,pulvinal salbutamol 200mcg breath-act dry powder inhaler,3.1.1
1141173916,kaletra 133.3mg/33.3mg capsule,5.3.1
1141170964,oxynorm 10mg capsule,4.7.2
1141162550,monosorb xl 60 m/r tablet,2.6.1
1140923732,curatoderm 4micrograms/g ointment,13.5.2
1140923272,co-triamterzide,2.2.4
1140909890,sulfinpyrazone,10.1.4
1140888628,hydrocortistab 1% cream,13.4
1140884640,nerisone 0.1% cream,13.4
1140868536,restandol 40mg capsule,6.4.2
1140865576,cholestyramine,2.12
1140861922,lipid lowering drug,13.4
1140861698,sinthrome 1mg tablet,2.8.2
1141185436,eletriptan,4.7.4
1141180734,colestyramine product,2.12
1141180228,amoxicillin product,5.1.1
1141179886,propecia 1mg tablet,6.4.2
1141179734,nyogel 0.1% liquid eye gel,11.6
1141150866,maxolon 5mg tablet,4.6
1140928222,andropatch 2.5mg/24hours transdermal patch,6.4.2
1140926686,femapak 40 patch+tablet,6.4.1
1140916270,liquid paraffin+white soft paraffin 50%/50% ointment,13.2.1
1140910436,feso4 - ferrous sulphate,9.1.1
1140888818,mestinon 60mg tablet,10.2.1
1140882832,otosporin ear drops,13.4
1140882274,oramorph 100mg/5ml concentrated oral solution,4.7.2
1140882072,ilube eye drops,19.2.7
1140881324,magnesium trisilicate,1.1.1
1140878266,eurax cream,13.3
1140878246,balneum plus bath oil,13.2.1
1140878030,ibuprofen+codeine phosphate,10.1.1
1140875454,robaxin 750mg tablet,10.2.2
1140872152,rivotril 500mcg tablet,4.8.1
1140871920,dhc continus 60mg m/r tablet,4.7.2
1140870980,calcitriol product,9.6.4
1140868866,bromocriptine,6.7.1
1140867494,camcolit 250 tablet,4.2.3
1140862742,vallergan 10mg tablet,3.4.1
1140860784,innozide tablet,2.5.5
1140860358,tenif capsule,2.4
1140856240,panadol 500mg tablet,4.7.1
1141189008,solpadeine plus capsule,4.7.1
1141153424,zamadol sr 100mg m/r capsule,4.7.2
1141150840,aricept 5mg tablet,4.11
1140909792,alimemazine,3.4.1
1140883828,polytar af liquid,13.5.2
1140881692,univer 120mg m/r capsule,2.6.2
1140880726,hirudoid cream,13.14
1140880200,dalacin t topical solution,5.1.6
1140875620,difflam cream,12.3.1
1140874950,prednesol 5mg tablet,6.3.2
1140873930,septrin 480mg tablet,5.1.8
1140871700,sevredol 10mg tablet,4.7.2
1140870946,redoxon 25mg tablet,9.6.3
1140869978,hydroxyurea,9.1.3
1140867934,triptafen tablet,4.3.1
1140867150,flupenthixol,4.2.2
1140865996,ursodeoxycholic acid product,1.9.1
1140865330,pro-banthine 15mg tablet,1.2
1140862632,piriton 10mg/1ml injection,3.4.1
1140860308,metoprolol tartrate+chlorthalidone 100mg/12.5mg tablet,2.4
1141194372,doxadura 1mg tablet,2.5.4
1141192298,olopatadine,11.4.2
1141188576,felogen xl 5mg m/r tablet,2.6.2
1141188524,niquitin cq 2mg mint lozenge,4.10.2
1141185284,imatinib,8.1.5
1141179944,galpharm hayfever and allergy relief 10mg tablet,3.4.1
1141174756,oxactin 20mg capsule,4.3.3
1141171242,prograf 0.5mg capsule,8.2.2
1141167748,solpadeine max tablet,4.7.1
1140883494,atropine,11.5
1140882724,sofradex eye/ear drops,5.1.4
1140881422,asilone liquid,1.1.1
1140880306,nizoral 2% cream,13.9
1140878510,alphosyl 2 in 1 shampoo,13.5.2
1140877954,feldene 0.5% gel,10.1.1
1140875696,lodoxamide,11.4.2
1140872798,augmentin 375mg tablet,5.1.1
1140869366,levonorgestrel,7.3.1
1140867758,surmontil 10mg tablet,4.3.1
1140862140,pulmadil 200micrograms inhaler,3.1.1
1140860882,cilazapril,2.5.5
1140860328,tenoretic tablet,2.4
1141200498,senokot hi-fibre lemon 3.5g/sachet s/f granules,1.6.2
1141180766,novofem tablet,6.4.1
1141157260,bezafibrate product,2.12
1141152988,zomorph 30mg m/r capsule,4.7.2
1141145870,fortipine la40 m/r tablet,2.6.2
1140922636,zydol sr 100mg m/r tablet,4.7.2
1140909754,ribavirin,5.3.5
1140888630,hydrocortisyl 1% cream,13.4
1140884388,pethidine,4.7.2
1140880056,sulphur product,13.6.1
1140878060,alomide eye drops,11.4.2
1140871778,oramorph 10mg/5ml oral unit dose vial,4.7.2
1140866654,tambocor 50mg tablet,2.3.2
1140862886,pholcodine,3.9.1
1140862028,modalim 100mg tablet,2.12
1140861416,paroven 250mg capsule,2.6.4
1140860994,isib 20mg tablet,2.6.1
1140860356,beta-adalat capsule,2.6.2
1140856238,panadol 500mg capsule,4.7.1
2018961142,sodium chloride,13.11.1
1141191010,sebomin mr 100mg m/r capsule,5.1.3
1141189010,solpadeine plus tablet,4.7.1
1141187094,cabren 2.5mg m/r tablet,2.6.2
1141180580,progynova ts 50 50micrograms patch,6.4.1
1141175196,renagel 403mg capsule,9.5.2
1140928290,physiotens 200micrograms tablet,2.5.2
1140927152,fenbid 5% gel,10.1.1
1140921844,powergel 2.5% gel,10.1.1
1140911758,hedex tablet,4.7.1
1140888456,dioralyte product,9.2.1
1140882774,betamethasone+fusidic acid,13.4
1140882708,clobetasone butyrate+neomycin sulphate,13.4
1140881444,proctofoam hc foam,1.7.2
1140875766,fluorometholone,11.4.1
1140874976,methylprednisolone,6.3.2
1140874776,propylthiouracil,6.2.2
1140869190,trinordiol tablet,7.3.1
1140868586,utovlan 5mg tablet,6.4.1
1140861856,gemfibrozil,2.12
1140860912,gopten 500micrograms capsule,2.5.5
1140858448,neo-cytamen 250micrograms/1ml injection,9.1.2
1141190952,cuprofen plus tablet,10.1.1
1141188766,duac once daily gel,13.6.1
1141166264,spasmonal fibre granules 500g,1.2
1141163118,provigil 100mg tablet,4.4
1141157140,nifedipress mr 10 m/r tablet,2.6.2
1141156666,neorecormon 500iu injection (pdr for recon)+solvent,9.1.3
1141150834,donepezil hydrochloride,4.11
1141145996,imuran 10mg tablet,8.2.1
1140881028,meptid 200mg tablet,4.7.2
1140880680,influenza vaccine,14.4
1140875316,penicillamine,10.1.3
1140874192,macrodantin 100mg capsule,5.1.13
1140872050,cafergot tablet,4.7.4
1140871786,mst continus 100mg m/r tablet,4.7.2
1140871638,napratec tablet combination pack,10.1.1
1140860498,celectol 200mg tablet,2.4
1141189066,solpadeine headache tablet,4.7.1
1141181220,ethinylestradiol,7.3.1
1141167976,zyprexa 2.5mg tablet,4.2.1
1141162970,optilast 0.05% eye drops,12.2.1
1140883914,flavoxate,7.4.2
